case_submitter_id	sample_submitter_id	rna_expression_file_id	ascat_cnv_file_id	caveman_vcf_file_id	pindel_vcf_file_id
C3L-00583	C3L-00583-02	9f2a0f5e-1549-4d40-b345-02a953a0e5df	f8659ae0-3e86-4d0b-bd2f-4b5bfc0432df	206a570f-bed2-40e2-9ff5-5262e99fe050	3a78992d-f54b-4972-98ae-46a351a6dec1
C3L-02164	C3L-02164-03	24f0c063-28ab-4017-9fff-8bf90f8b12d7	20d34bb1-1a09-460b-acc3-da2253e8fc4c	4bb1d39a-7708-43ec-a618-31f1d127b3ab	ceb2a99d-7c9f-4055-aa69-5faa3094760f
C3N-00177	C3N-00177-01	64a60c7c-00f7-4d25-ba66-620c9b8f89ae	b8d1a6fd-07f6-408f-a007-19fb522d6d76	20df27eb-855f-4178-b917-1e3d72250b16	b441fcc4-7ffb-4c72-8977-0f10d7ab6533
C3N-00551	C3N-00551-04	1bfed5a5-107e-4cde-a6fd-367ab7dd87ca	82db225e-27d3-44bc-b6cb-c3b909ba4545	211827bb-4b33-4558-97e2-4c68a756b59b	65fb043e-7aaa-4c84-8b28-59eccb4eb826
C3L-00814	C3L-00814-01	7f41524c-570b-4e79-ba51-984a3b603523	b25cb1da-b670-43aa-b83c-8e9df8a1c34d	2134c3fe-5dc6-421b-8017-b2f4a98c2fdc	783f9a59-3e47-44bc-bcbd-52d4ad62a5d4
C3N-01858	C3N-01858-01	cf03bfe6-de7e-4119-b4fc-679c6a1f9e38	a714e12a-6b50-45d1-81c7-1b28840afa30	214b0af9-e9ba-4f53-9098-6e3ebf3c3dcf	99abee4b-fb4a-4cda-8387-c49ed51ff507
C3L-00001	C3L-00001-02	aaadbaed-bcf5-4d30-a2de-09552d3d83f0	216d54b3-4bab-438f-a63e-306c875e0d78	f7e5e702-4308-42c2-8a03-6189258d1cd4	718440e4-b289-44e3-b445-7354786bc609
C3L-00603	C3L-00603-02	e1494839-503b-4601-97c2-9dff2c6b7632	a3afee9c-9bc4-4a6b-a8c6-d5bdd018a505	221403a5-4797-4540-b873-46553308c79a	8f1b66e9-6ef3-4e68-8b69-4cccade48224
C3N-00953	C3N-00953-01	068976c6-8b97-4abd-b87f-4f453050285d	c8fb1e79-8851-4b16-b054-3034b70ad72a	ce47c5df-edf6-4077-8038-1338bbe3dab0	22339e51-491e-44bd-be4b-06f8d6c128da
C3N-00306	C3N-00306-02	3026350d-b41f-4a55-845f-43bd4e07a0e6	6717e3cd-4faa-4594-9a15-2bb8c27c8cc9	f7d8dbed-d49f-47b3-80dc-73f8404e774d	2258c644-aab3-4737-80b3-68a86e1c4f09
C3N-00148	C3N-00148-03	874a88ca-032c-4af2-a22c-e6ba222ac7fc	3ad02873-40b1-43b7-9781-42aed73249c7	346a5c54-4041-47b4-b05e-f1eb5aca51e2	228ba374-042e-460a-bacd-675de204fcd4
C3N-01337	C3N-01337-04	9261bfb5-3302-4bf4-ba6e-04032ec5aeef	9acb912d-ff91-4202-abbc-9a0802382bf7	fc39b959-31a0-4b08-be32-8856d88f25f9	22b3979f-ed1a-440e-a46a-54916971da56
C3L-01282	C3L-01282-01	47453675-c921-4f8a-8f02-821646a453d4	ca71d370-047a-42a7-b6a1-6a626da7c5f3	5cbd1c6c-367e-4d7c-bb5f-71b67c9984a6	22d9c682-a3c5-48f7-931c-4f7ecf5ca809
C3N-02783	C3N-02783-05	3dc28658-f3df-4d5a-ae16-cb96c7cf7c3e	89ef5d90-0c7a-4236-a559-549adab1d981	22df19b0-0db0-4ce5-a318-fd813b67d297	5820a65a-afd0-494c-9965-209063d7d21e
C3L-00103	C3L-00103-02	296b34a4-f33b-409b-a564-4353643c0c31	5dd208c4-2b40-4798-a5d3-d3249a22adb8	95d5a246-c791-44c7-b863-e0b9ab53f0b2	231f488b-1f02-440c-aadd-c83dc2b6c48f
C3N-04155	C3N-04155-01	778ddbed-0452-40a2-b710-86ef6ef6f4d3	232e8263-5736-4382-af93-e75368c8ab09	5a789afb-30bd-4371-ab7f-bc5a46ed32e3	5791f08c-970b-407b-a600-8329dea50c3c
C3N-01651	C3N-01651-01	8294eb7d-9f85-4ccc-a894-e89f3df249d6	2377f553-c16f-46f7-b910-82af16c6fc54	ea2c9990-f854-4399-8903-47d05c71ed17	819ff3b3-7c48-40e2-b30b-704a72b74fc3
C3L-04391	C3L-04391-02	8c5c4975-fdf5-482b-855d-e946c1151bc6	23daf9db-3e0e-44a8-ac4a-6e20fb870b2e	369f84cc-c4da-49d3-a2a3-4092727ee7da	569e6d6b-7bf1-43be-98a0-949af2291e0f
C3N-00175	C3N-00175-02	61761914-373e-406f-8bd9-c4c77ca0a782	87e33be6-e270-4525-a98a-074fc273cc7f	5f874fe0-ccbf-46a9-a194-0f0cc5fdffc6	24235f1c-406f-418e-8728-ac77b9f9fe17
C3N-00150	C3N-00150-04	7566dad5-67ec-4e31-8c03-f0e45ba40716	2495c110-3ccb-4b0a-8aa0-c242373b7ded	7921e30b-3bf8-4966-b0d0-32d8cd5a3532	6afdb522-8032-48c6-96bf-2131db40fb32
C3N-03006	C3N-03006-02	b38df12a-1e05-43cf-a26f-865f39742db1	24e3e7c2-30c5-4c71-9543-d4e49d2f6641	3674b51a-c759-4af8-af2c-a7f55e8be507	f0315bff-4bd1-43b7-a29c-9695445d84d2
C3N-00519	C3N-00519-02	8a4b631d-d9d8-4431-9381-b7cd75dbed15	d0435815-8cbf-4a85-a69e-772b0c924b04	250e6ff4-88ee-4d93-a83a-758f10106c2d	32453d8a-0837-4d70-8924-f96e5fbec70a
C3N-00511	C3N-00511-03	4adac1c0-b613-481d-931b-51e2229e6f46	675843b0-6067-4a52-80a8-d1d530c7c1e5	40b78d65-a13b-4b40-91f7-096f95b63e9d	251de6a1-5bd2-4cbf-9b19-e448a042894a
C3L-00995	C3L-00995-02	597f54b2-8030-42e8-bb32-57b18ca5d2ae	8e4f7ef8-97de-4fa1-bb68-090a672ce2d8	9d6a48d3-6b84-4c25-a384-e41e2c834c2a	2529f46e-2f6a-4ec8-9807-ff431605b60e
C3L-01890	C3L-01890-02	a2c1c32c-81e4-4ac9-9571-e96e259dcdf4	6a4d5d22-718e-40c3-89ea-9024591c5415	a4c9d0b9-a843-4599-a9ad-f057c8d3b938	254659a4-cb6f-485d-8373-14d93acde0fa
C3N-01517	C3N-01517-01	cd187055-3a5a-402f-9dd7-39d16e1a291e	f26f9909-7040-4715-94e6-e0004e0078d1	25469a0d-714e-43b7-b4b8-b4db2a674cea	4b0b5f9b-1f81-47ce-9376-a8e55654b2ed
C3L-00999	C3L-00999-01	4e71b9b7-7bc5-44cf-abc7-ebf9c563f41c	895294b0-4d77-4f27-b8ec-dec0fd2847fe	56949388-9535-4bb6-ba47-b53a8639141c	2584845d-44c8-43d4-a5a2-557fe60b5053
C3L-00008	C3L-00008-01	f211fe36-05d7-45de-8787-d7570b28c01f	3f002a43-8c86-49fe-9e8c-e659621b3214	8e2349cd-907a-4ed2-b284-23c7ae9797d4	258c08ed-1630-4bdf-bdc4-2f80583339dc
C3N-01520	C3N-01520-01	302ce58f-bd48-4328-8963-249429f26fd6	25e9fec5-6ba6-4d4a-85c5-7bdeeacdaf56	533dbfc9-6fde-4475-a63b-76f03abe87be	e68afbd0-c00a-4f68-b569-de9a4a3f1518
C3N-02289	C3N-02289-06	278eaf03-67c4-4179-a393-e043bc1f9629	afd53af7-a8f4-4e7a-b7b7-8a8e06fb8e2a	cdbcda3e-7fec-4f3f-86c8-109a66abed0f	26001a94-d8dd-4558-9857-d7cd73d36407
C3N-02727	C3N-02727-02	93457484-6f3e-46b5-a2ff-0d10a7d531d2	2617cd70-8e89-4684-a1b9-fd68c36823c8	d6feaedd-ab07-44bc-a6c4-5f55630acbf3	8db7e244-b141-454a-9797-07aba56be3e7
C3L-00097	C3L-00097-01	89e44cb8-e015-478d-a13f-83686ea2c107	2636532d-e81c-4638-87bd-397560346e04	48283287-1940-48a5-9a55-d17b192e785d	7b72d340-8b4d-459c-9be7-aa6ae94b9fd6
C3N-00389	C3N-00389-04	598fb038-3a0c-404f-9d0c-5d2a776b0b2c	264c8228-63d8-4414-bf74-dfd540cb5d76	68d64736-ac81-4b90-b216-a0374aa8b557	2800d7ed-755f-43ec-abf3-211bedd1b8d6
C3N-00211	C3N-00211-01	4984b299-0acf-4afa-bfff-cb2dd4783100	306d3227-64cc-4b79-963d-b0864efede5c	37a2c20b-ab32-4de4-b401-7ee4e3d0aba9	26706079-6f9f-4b19-9408-3b3b26944510
C3L-00610	C3L-00610-01	c98dc71b-9f88-41e2-a5ce-d855869903ab	9a90906e-a617-4923-a1cb-5a6fc573e18c	46462ade-0829-4536-bbad-a81d66173ed5	268b4985-1a12-41c9-882b-89454f3db252
C3L-00144	C3L-00144-01	816760da-fff8-4002-84b8-2c19415d0375	26b447b5-ec30-4d3c-aa50-6e3b56750858	cc771e22-3990-41ab-96f1-538e5d11f16f	ecfb5c18-4ee7-4007-97c2-5f1e9f39f41b
C3N-04282	C3N-04282-01	da540c49-94d7-4a98-9e1b-d4212030de9a	cb9c3140-02e1-4dcc-b789-77176319ec2b	27b273b5-2f71-4fb1-b43e-d5f7c6ee131e	da8f7270-fadd-4bd8-8f8f-699d5a359fd5
C3N-02592	C3N-02592-01	0c9134db-6d91-4ce9-80cd-abeb400b8cd1	27e13090-18d9-4461-81ec-cee4da91b321	b03d0c27-1632-43ba-8723-457aa8d92130	60895feb-9a4e-4a64-ad73-5e0a582e8e71
C3N-01267	C3N-01267-03	0a47e941-f82c-4373-9c3b-042889ca5412	98d38453-628b-46a3-9ea9-3484faa771fe	7efbbdc3-7315-48eb-8d8e-22585eff3da0	27f8dd6d-44ae-4837-9221-aa505be281d4
C3N-01020	C3N-01020-01	3b330826-4dba-481f-8813-7b179c9a84e3	5dfc0573-c597-4723-8626-a0fed0e7cf51	ecc065f6-20b0-4068-a7f9-791d5aa90c7c	285d350b-2da2-475e-b2f6-4015a43e9569
C3N-00552	C3N-00552-02	191dca25-e199-4d68-9123-2bd9bfa832de	8b9c7b63-a932-4014-a431-215a99e1c5e5	289f35a6-d0c1-452e-b0d1-0e96da99bf35	420db2b8-5a37-4221-a469-0caaf6bc6419
C3L-01253	C3L-01253-01	64ca7658-f184-433b-b6c3-e631c070377a	48e7a743-4134-426a-8361-37bc06332891	5ffdc31d-6339-4c84-b623-dc6e0b2584c0	28da9a66-6353-4ffd-8c6e-b11e27e070a3
C3N-00834	C3N-00834-01	f2b939fa-4cf0-4493-9447-3383c66341b9	ae34fe5f-840d-48ce-b8a3-e47a1bd73d2e	44ab7910-9a29-4bd9-8ecc-7911432f53e3	28ebca9c-2ab9-4276-8a16-694fedfb53c5
C3N-01518	C3N-01518-01	1447b886-773a-4423-ab52-9df85858af8a	bfcc1511-0f7e-4293-99fd-511399e6df41	29a80f63-3309-4e95-8a6e-049463706197	96fb68cb-f2b3-41f6-ad1c-078fd1dd2562
C3L-01043	C3L-01043-01	9dc20a35-75a6-4eea-9b53-ac47d2e1101f	f703ebad-21a6-4930-a9c2-30a95bff4793	2a546e42-3429-44a9-97a8-65c0146cb40f	84360242-b5bd-48ef-92ad-9a4b01014eb8
C3N-01816	C3N-01816-01	e885b7eb-6e09-4b0d-bf8e-788d0c45178c	f3ec3dbd-9255-4dc6-9591-b8223c7c87d2	2ab4ae7f-83bb-4cce-bf61-bc3797ec8a07	6b07675f-c569-4be4-a3ec-61433c038366
C3N-01200	C3N-01200-03	d12e199e-8471-4f60-8da2-2b479db61ab4	b8f1bd4c-052a-4f40-875d-ae6ef5e02fe0	2ac6f1a9-ed39-482b-81b9-e0a167217513	d94e54a4-8efe-4895-9842-2acf4d442d5c
C3N-00547	C3N-00547-01	d90f74ef-a9d3-4e68-b4d4-17dddd822391	2b754043-dcac-4bd9-a993-0dafd96049e3	6d335c48-2831-4bc2-8961-7b42e327cf80	d2985a37-033f-41e9-98e2-c1041b42e381
C3N-00436	C3N-00436-01	294ea668-b600-46f7-a62f-23f8e2da9bd5	2ba27af0-1ab9-4dd1-808f-fce6a7bd8b91	e24d5d01-7c6b-4742-89f1-fad8d152e8d9	da1e51f9-e622-4ab8-a373-8a3f1076503f
C3N-00550	C3N-00550-02	0f88742e-ebfe-4d72-9720-5b5db9057b79	2e71d52f-94d7-4ce1-8bfc-7fbd64d62e28	2bfa3c23-52ec-4933-b05f-c35c4a6672a6	97d2e7dc-8c3d-4d19-bd5e-995947e04617
C3N-00386	C3N-00386-02	9b4b656e-fbce-4005-a3e0-7bf86829a716	f8ed9584-149f-4e21-a667-216d45632e2b	7eaeb751-e5e4-499d-a238-d2dcd167f665	2c6e571d-1464-4ecd-9c23-399cca54426a
C3L-01283	C3L-01283-01	ef650535-b0f6-48a0-a0c2-e9a2aa6b64c5	2deabf69-7d71-498f-b3c4-d94c7b4f64cf	2c7d8643-8179-44d3-9679-43719dbe6278	afa2ba3d-8cae-41ef-b0a4-4912aa6a8541
C3N-00665	C3N-00665-01	c0b3e84e-74fa-47da-8926-5579da919eec	59a07a50-a45f-4850-a986-1973e4fe58b7	8e17ef61-ff59-4c5e-a59d-67df5dfb30e0	2cb45fee-328b-4c77-90ba-1d227e9c292f
C3N-00852	C3N-00852-02	a2870b51-7228-4234-89a8-ac7457f01b0c	83c39a6f-571c-4328-8b39-89b073d5d4f0	4982880d-938a-41b8-9d5b-52c8d0323e74	2cbe02f1-aec2-4238-aa36-45794ec119c4
C3L-01663	C3L-01663-02	32123ca8-2752-4343-9c97-e8b642acb9a0	343a360a-14c2-4f17-8326-dbc13bfb3db5	2cddccae-9710-42b3-ad2d-285b84d09f87	f3158886-9704-49df-974a-8304122befdc
C3N-01714	C3N-01714-02	4a78a958-7756-4189-a14e-2e8a8e9cb259	aeaeaa81-f2f9-4ca2-aa4b-58a131bce456	2d72ce56-aa7d-4f85-8272-5e430262431b	4b499663-ee5d-4318-9ee5-147eba08c41a
C3L-00080	C3L-00080-01	7b3963c1-3057-44f3-983b-328a1b703920	a0c36a46-e207-4767-82c5-b760ecbb1b39	c4beb0ba-da18-4085-9e42-71bd0fcc8f75	2dcb621e-d6ce-4d54-b6fb-0d7989455a0f
C3N-00151	C3N-00151-03	fb27874e-faf3-4d48-ad25-5664b1a7717d	3858cf52-a34e-4903-8c36-5a5ec0c9cefa	2dd402e1-1789-497d-8e0e-ca137a790627	7a12a1b6-5b91-45c8-890b-6341eec2b31e
C3L-02508	C3L-02508-02	fb8b1e66-d3f1-4ddd-b076-e2a5efdcc2a8	a1e44bb5-8063-4b2e-af84-44b5c9794ffe	e9a47cf9-6543-4766-8f86-a179fe7410b8	2e3cce21-d571-4a09-a235-f9552f6651e3
C3L-01453	C3L-01453-03	1159248e-76b8-4081-a8fa-66e30b688c60	3ebe4da0-7279-4996-8f2f-b80a3c3cf1b8	c2b1967c-b793-4c61-9b2a-e6836fbbbeab	2e6ba2fb-6874-4860-ab9c-087e5b428590
C3N-03783	C3N-03783-01	b1b12b6c-2f49-4f58-9f9e-61e83a166b0b	d9b7a0d1-dd45-4219-9afc-ca0adbaf2078	79ee42bd-5fd0-4e74-8e28-3f9c22af16e3	2ea4b918-b6e9-47a3-b26b-9114fbfa9565
C3N-00317	C3N-00317-04	5c1a4047-7785-438a-88ab-c7fd6fc1e3fe	2ea5e098-0d6f-4eb7-9b72-2e75bfb4df5a	a93b6f3b-d11c-4fa3-9c43-6068b89f9c8c	4cf7d2b1-e044-4211-b7c5-5ce60dde517d
C3L-03123	C3L-03123-02	ac77d556-8e01-4f63-8414-a951edeb6bd1	93b49686-1288-4a7f-a961-1fcdcd91708d	9745b400-06d5-406d-9196-b461478c6037	2eda536e-cea5-4a80-852b-35bf8b1da5c1
C3N-01003	C3N-01003-01	71268c98-5c0f-4778-9b1c-4dae13cf10e1	5ad6fd79-db30-4c52-b527-e5c95e6003d5	b4c810b8-4cc3-4e6d-a875-4e48bffec228	2edc27de-bdaf-4775-b637-727f89cde40f
C3N-01945	C3N-01945-01	c91e89b9-1b6c-4ed6-ae45-9b8fb3b2a41e	51030545-febf-4fad-ae82-f3c8f788f416	2f3fadd6-d96f-40a9-8627-3fc7ca79f590	eca0805b-941e-4257-8fe3-6a8ac3155d46
C3N-00497	C3N-00497-01	8fbab03e-c381-49ce-8038-1eae71f1fa9b	9c219878-bd55-4eea-b525-8014b8b08240	f6dfc9a4-cb52-4943-96d8-edb74629f545	2f425920-8666-4e95-9401-9e5e9c9b920e
C3L-00601	C3L-00601-02	286a27c0-e5aa-42fd-8199-f17aa5f8ede9	2fa439a5-0033-42e7-b9c0-e15b470b4598	87aacd47-57ca-4248-be99-d6550e16d082	67ebc75b-88fb-42a2-ac84-a46b4fe9a236
C3N-00249	C3N-00249-03	d2ebf056-e935-492f-b306-610a1c2d2b43	42135269-78aa-46bc-8776-93b1b87f4ce4	f14fd2b5-b75c-4428-a687-abdcd7c09cf2	2fadac9c-360b-46c0-99c1-aade9c96ceb3
C3N-00494	C3N-00494-04	2392bdc2-751d-44eb-8e96-31d7ee843b14	d4b03d5e-2c53-4a1e-b555-c6a2750d02c3	3013daf2-7d0f-44eb-aeaf-17549ddd8f38	4355bb12-63d0-4d74-92da-16dd5409a083
C3L-02650	C3L-02650-05	0758a891-b175-4ad6-8f2f-6668f757c37e	3032ab32-758a-40dc-a0ec-0ee483228d1f	89862586-1c5d-4bd4-a63a-0c9896ccbb12	7412b1ce-024d-4136-a3dd-efd6b0a4abd0
C3L-00365	C3L-00365-01	0997ec63-6fe0-40fb-b0ff-3ddcb14ec7d2	3a41814d-be59-4391-b244-e5bc1aaa7f4c	52a72962-b69f-4930-93bb-129004b6b48f	30422ef0-e4d3-48a1-8914-83cbb7e2a8f6
C3N-03070	C3N-03070-02	179ba7b7-bc04-47e2-aeed-c96ce62a20b3	bd5e20c5-d423-4944-bcc3-4566b7450dce	308fd996-7253-4287-a5d5-f36cfc16d6e6	8e86301e-4236-46a8-9bb3-c00f520cb8bb
C3N-00180	C3N-00180-02	8f9a13f8-f9c3-43dc-8822-10b5695868d1	30e13f9b-04e7-4c2c-bf48-f2b3dbab5f97	6e3c4e38-d254-408d-91f8-3622ac143114	63fc956c-ecdf-4619-a6f7-5edbc6d6a2f1
C3L-00416	C3L-00416-02	bac1e305-1d80-42cb-a4bd-8404d6745cab	311f86dd-52de-4ea0-9563-0ce9cdf30938	d6ab3104-cb7e-4449-a630-b9054ae103e7	6910f523-6064-49c6-86bc-ec490fd55b9e
C3N-01856	C3N-01856-03	e9be8247-b6e1-486a-afcd-e33e71684229	8e1fb9f7-e5a9-4112-883a-74954c9d6d9f	a3c29564-48a6-4259-acfb-46cb1deed406	316e5244-973e-4415-b3b6-bd7af8dad16c
C3N-00194	C3N-00194-01	c8f39987-c32c-49dd-99fd-367557c77d4d	344a5127-7ee0-4bef-b768-8bff2c7ce5e5	31d03b9a-a19e-4328-b876-90b1cc7ce116	5b76f924-ce9c-44bc-b4d4-e1f03337f69f
C3L-01862	C3L-01862-01	c5626b68-8a34-4308-a39b-7e6ca1627d92	c244545c-d6ee-4f4b-961a-6031055616b0	6965090a-190b-4945-81d0-856f66b38f84	31d2bcbd-dbb4-46a0-b527-a84ae6bcf378
C3N-03051	C3N-03051-02	ef575aeb-e2e1-43c1-96dc-7c85d2c46ddf	36988423-ab0f-4e49-85b5-20c2b9dfb672	ab01b5bb-de98-4600-a36a-d70801e17575	32376d8f-258b-41e1-a7f8-e9d4f27fcc2a
C3N-01815	C3N-01815-01	253e7630-4e36-4663-a73a-2291a762e9e8	326be4f1-d0ed-424b-b432-34ca3c0c46ce	d978bb29-7cb1-4d2c-a46a-5fc167593a4f	b7fb2ee1-57e1-4e22-8268-0c330373f05c
C3L-00096	C3L-00096-01	a3564e96-4824-4b38-8479-37e2d617f1ff	32a82ee8-1a25-404d-8a6b-b9103c08f66d	a8d0446d-9921-4cfe-9caa-71462e6c3fbd	49ee2eca-9a42-4543-9dcc-5235142e84c7
C3L-00913	C3L-00913-03	f8940207-13e2-4eea-bd8e-0f3658c29593	a93e118f-b35d-496d-8627-aa3a754589c8	77faae50-681e-45a8-9a74-bc18fff0d5ec	32d7af7d-5503-4e99-adfe-d649c1bc0dec
C3L-01036	C3L-01036-01	911e4ef8-5e63-4a56-9d40-cf808acf7b91	8b86236b-ef31-494f-bb7d-3c06e890823f	a1ad4d6d-fa6d-47cc-a00d-0e3d85371cbb	32ef0021-144d-493e-903b-24a9877a29f5
C3L-02964	C3L-02964-01	1ceb2a6a-484e-4297-be28-32a941d005dd	a1de8149-411e-4378-b593-bef9f587e680	69cf96ab-94a3-47f3-8b75-6a085df22ddc	330eeb15-462b-49ef-98c3-8234f56f007a
C3L-01286	C3L-01286-02	09b68eb6-0e45-4a1c-8cff-8d8858da94b8	c325c934-7c11-4bf6-a1b3-a4ebcaff2005	33247eec-c49b-4181-8a5d-3129698c04e0	3c183bf2-1879-4a81-8a90-0c120fb63032
C3L-00790	C3L-00790-01	82c75558-fd2b-4af1-96a7-353d144fb5ee	3343e5f8-c9d3-484a-9cca-dba3923b75af	783c2920-b347-4adf-a8ec-5446f50fc2cf	dc167f2c-1eef-4796-9cd7-f7e74a0484d1
C3N-01388	C3N-01388-03	e7d80d32-1d9d-4cad-9688-a2be3b5898e1	40e46c4f-6387-4d24-9809-c04a4a042fc1	33dc1002-ea19-4375-a3ad-2d4ad388be64	ea8d9ccf-9147-4cf4-974a-41eaf9aafd20
C3L-00586	C3L-00586-03	ae33e6d4-c8f4-433f-a67f-dc1ba4f7888f	33f1b413-e8b9-48b1-80d5-5f36369e95ce	d94406b1-fedd-442b-81de-e7c932d2bdab	390955df-a977-4c55-98b8-f87b399a42f9
C3N-00578	C3N-00578-04	6a1f7666-0c06-4d06-bfe9-5e3a4979a17f	b7148dd9-7e9f-431f-9805-dad7fec9fb4d	33ff2274-c6d0-4021-82ef-b6ddde351b4a	4c77bbee-9084-4813-819d-7b926f7131cc
C3L-00362	C3L-00362-02	66cf3a8d-84fd-44a1-8727-74360c04dbd1	5ae3ff76-fc39-4d9e-a33c-c6af2261eb7d	340d1e78-385a-49ad-8552-58f9fe74e498	dd8e84f4-925b-421a-bff9-bccb015df407
C3L-02629	C3L-02629-01	03dc3c08-c876-492c-8e19-b1227d238aee	aa645e3b-0f7f-4729-ae8c-62cd7ea460df	62f7631c-f35a-4079-80b6-3b1eedb7e486	340d4c63-487b-4ab2-b43d-9f00c66f467b
C3L-00143	C3L-00143-01	1e4dfe11-5df1-46d9-b6e9-c477675a92c2	348774d8-06d2-4568-82e9-1ed932bdefa8	916dd9c1-16f7-4747-b859-78000df95d77	c77082d4-a890-4e60-8097-ab15f10311bb
C3L-02604	C3L-02604-01	860cbad7-ce36-4dcf-a772-0e46d13b3015	db9322d9-64e4-4915-a293-2896518ce1a4	5b87773c-7fcc-459f-b496-a7a917d58220	34d2465f-711f-4f02-ab1a-59cbd962922c
C3N-00312	C3N-00312-01	57354a0c-c9ab-4f4b-a29f-590cb395ef2c	4d3910b1-2765-4dcc-b94d-1be09abff05a	3da790c9-8049-4d43-bbb8-77024ba22ddb	35147f77-0d7a-4e7a-871c-caa8c7a331e4
C3N-00555	C3N-00555-02	c6c6d9f0-b941-4fa6-9b00-593aef2fadca	b4497b2e-2103-4f45-94aa-d7d83efb3e6f	4343054c-9e15-494f-883d-68d40cd24c40	35b05f98-b560-4f9a-bbb0-7c44137aab92
C3N-00322	C3N-00322-03	9ecb8c67-6a24-4c61-a663-a169c5f8358d	35e4e276-665d-4e47-a429-39d76fbf42b6	95ce3b6e-ba57-4aeb-b0d6-7963880e036b	8055cb4c-1dc9-4c1f-9781-7daec588169a
C3L-00563	C3L-00563-03	944ad22e-59c5-4547-9c58-6eb6343b7747	39601977-3d2e-4fab-82a1-d28c1b4bb3fe	3632abba-f603-4eed-b3a0-2dd295568ea6	9a32c1b2-16e6-47b4-9c7f-166b9129aafa
C3L-00765	C3L-00765-01	b22cce67-ac75-44d7-9131-af281213fa00	363e4b91-76fd-464f-9d85-a02d244c6786	3f84bc80-efdd-4c5a-9e94-038166a5fc94	73482735-c109-437b-96e5-78aaf18a397f
C3L-02970	C3L-02970-03	3ae2f730-7444-4b65-8c75-1f8f18e6047a	e576eacd-3908-4663-8a82-3dc38793d022	364b3a10-199e-4937-a2c7-0f43671bb817	857d5946-9d2a-427a-a282-1f3c3e016feb
C3L-02648	C3L-02648-02	7fa09c27-eeb5-414b-ab4e-e392015ed09e	36e54337-43e0-4eca-ba17-9d016cde3ebc	740c3a97-8528-4e83-b31a-319899814a8b	ad6880a6-0ba7-4815-b481-5b9e786ab923
C3L-00796	C3L-00796-01	dfae4a6a-4972-42f2-87b8-a5d0351eb4ac	36f527f7-da79-4ddf-973a-60ce8b432103	590c3c95-792c-420d-8994-9ab93ccdd486	bcc01531-a7c1-47bb-a098-cddf89b82c5b
C3L-00137	C3L-00137-02	13bb7e88-e4f2-44c4-aaa0-8025ca1f4a7f	379b085d-5f3d-4347-87c0-ae18bfcc7515	3da26c47-c85c-4dd4-88da-aa5e4a5dfb67	6011b19b-cb69-4f82-b2d8-a7a37039c8a6
C3N-00199	C3N-00199-02	9f148e41-6dcf-4832-a229-8783b5e9f747	b7cccf53-c439-46e7-973c-2a2f6fcb9331	37e1c265-de02-4ec2-b331-a88ffd29e68d	5c7cfbd1-33ea-4da1-ae00-1bcc1538886b
C3L-00812	C3L-00812-01	9a0056fd-eaa4-41ad-b251-0ad607bace87	52202e2b-eed2-40e4-acdb-6dc8d32e2097	a1ecd958-4ac8-4580-8a1e-892dfdd1812f	388f22b0-fc7d-4456-a521-a3e7e89f1665
C3N-01261	C3N-01261-02	cbabcb66-6756-4b65-a18f-e973219d680e	8d4d9317-de3f-4540-94c6-d890ac065761	6340c8ab-de53-4361-9a25-ff3afbc98b2a	38e0c5aa-a8c4-49ff-b64a-b0c8c9e8386d
C3L-02951	C3L-02951-02	f3e6ed71-f435-4acc-9ebe-15ac84eb9de0	38e98ee3-c9e6-42f2-b51f-422acf03e7b1	90785a28-74ca-4dde-a461-21213bd30141	a728a565-2a53-4e5a-a3c3-f9011715ae06
C3L-02963	C3L-02963-03	8158f144-c49e-4e33-ba37-40ca8f2b68e9	88becde0-e064-4130-aa19-4088fe6aed83	393b530e-02d0-4465-9a82-53a743457f5d	97db21e1-14de-4aef-a92c-dcac6c21d892
C3N-02693	C3N-02693-01	0739727d-44c9-439b-922e-874828e7f88f	39b0c5c3-c1bf-44cd-89ec-077e5f4cb283	60d9275c-d051-4c69-baec-b7d69296c052	a629e3cb-550a-4ec0-90f9-559999e4b167
C3L-01889	C3L-01889-01	5aab8bf3-ba86-47a0-ae03-d1f35cd5fa22	3a5c69b1-373a-4c60-b9bc-ca769d117116	f116c594-830d-4b3d-bf5d-98a84a6c7959	7cfaf3d2-adbb-4ffd-ae04-3bc0a3d04b6d
C3L-00917	C3L-00917-01	9973477b-7e81-434c-bec0-ce063a68fa66	67ecc1ad-c8b4-4673-bde2-274e7aa434ca	db056ad6-1b48-49f4-92b3-5a1abc413208	3a67999a-f689-4589-b445-e82b7b498fee
C3N-00577	C3N-00577-02	e80d76b3-1b4c-4e54-a4fb-f3271cae277b	66151c6d-38c2-414c-afa4-12a8a20bb390	3a6e002f-b102-4eb7-8427-3926623d1931	dea89742-9322-4930-bc74-8355824da8ce
C3N-03042	C3N-03042-04	20198c90-1fd6-4c3d-84fa-23a4e1a656a2	d4522ce8-6fff-46c2-9bb4-236da8831589	3a9e325b-2a58-4781-a441-858e4d91eeb0	b05d44a8-51a2-4238-aa64-5d9724e96b62
